"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"3673","SI237",0,6,3,6,-3,0,"Pre"
"3674","SI237",1,4,6,6,2,2,"Pre"
"3675","SI237",2,6,6,6,0,0,"Pre"
"3676","SI237",3,2,4,2,2,0,"Pre"
"3677","SI237",4,4,1,6,-3,2,"Pre"
"3678","SI237",5,7,5,6,-2,-1,"Pre"
"3679","SI237",6,3,3,3,0,0,"Pre"
"3680","SI237",7,3,6,3,3,0,"Pre"
"3681","SI237",8,6,3,6,-3,0,"Pre"
"3682","SI237",9,4,1,3,-3,-1,"Pre"
"3683","SI237",10,7,5,7,-2,0,"Pre"
"3684","SI237",11,6,6,3,0,-3,"Pre"
"3685","SI237",12,6,6,6,0,0,"Pre"
"3686","SI237",13,3,5,3,2,0,"Pre"
"3687","SI237",14,2,2,2,0,0,"Pre"
"3688","SI237",15,3,1,6,-2,3,"Pre"
"3689","SI237",16,3,3,4,0,1,"Pre"
"3690","SI237",17,6,4,6,-2,0,"Pre"
"3691","SI237",18,3,6,6,3,3,"Pre"
"3692","SI237",19,3,3,6,0,3,"Pre"
"3693","SI237",20,7,7,4,0,-3,"Pre"
"3694","SI237",21,3,5,4,2,1,"Pre"
"3695","SI237",22,3,6,2,3,-1,"Pre"
"3696","SI237",23,3,1,7,-2,4,"Pre"
"3697","SI237",24,5,2,4,-3,-1,"Pre"
"3698","SI237",25,2,2,3,0,1,"Pre"
"3699","SI237",26,7,7,2,0,-5,"Pre"
"3700","SI237",27,5,5,7,0,2,"Pre"
"3701","SI237",28,4,2,6,-2,2,"Pre"
"3702","SI237",29,7,4,6,-3,-1,"Pre"
"3703","SI237",30,7,5,6,-2,-1,"Pre"
"3704","SI237",31,3,3,6,0,3,"Pre"
"3705","SI237",32,6,6,3,0,-3,"Pre"
"3706","SI237",33,2,5,3,3,1,"Pre"
"3707","SI237",34,4,4,5,0,1,"Pre"
"3708","SI237",35,7,7,6,0,-1,"Pre"
"3709","SI237",36,4,4,4,0,0,"Pre"
"3710","SI237",37,6,4,6,-2,0,"Pre"
"3711","SI237",38,1,4,3,3,2,"Pre"
"3712","SI237",39,7,7,6,0,-1,"Pre"
"3713","SI237",40,7,7,6,0,-1,"Pre"
"3714","SI237",41,5,7,3,2,-2,"Pre"
"3715","SI237",42,6,4,3,-2,-3,"Pre"
"3716","SI237",43,3,3,6,0,3,"Pre"
"3717","SI237",44,5,7,6,2,1,"Pre"
"3718","SI237",45,3,5,3,2,0,"Pre"
"3719","SI237",46,6,8,5,2,-1,"Pre"
"3720","SI237",47,5,5,7,0,2,"Pre"
"3721","SI237",48,4,4,4,0,0,"Pre"
"3722","SI237",49,3,1,3,-2,0,"Pre"
"3723","SI237",50,3,3,6,0,3,"Pre"
"3724","SI237",51,6,3,3,-3,-3,"Pre"
"3725","SI237",52,2,2,4,0,2,"Pre"
"3726","SI237",53,6,6,3,0,-3,"Pre"
"3727","SI237",54,5,8,3,3,-2,"Pre"
"3728","SI237",55,7,4,3,-3,-4,"Pre"
"3729","SI237",56,4,6,6,2,2,"Pre"
"3730","SI237",57,6,3,3,-3,-3,"Pre"
"3731","SI237",58,2,5,2,3,0,"Pre"
"3732","SI237",59,5,5,7,0,2,"Pre"
"3733","SI237",60,6,8,2,2,-4,"Pre"
"3734","SI237",61,6,6,6,0,0,"Pre"
"3735","SI237",62,4,1,3,-3,-1,"Pre"
"3736","SI237",63,6,6,2,0,-4,"Pre"
"3737","SI237",64,3,1,6,-2,3,"Pre"
"3738","SI237",65,7,4,4,-3,-3,"Pre"
"3739","SI237",66,4,4,5,0,1,"Pre"
"3740","SI237",67,4,4,7,0,3,"Pre"
"3741","SI237",68,2,4,5,2,3,"Pre"
"3742","SI237",69,2,5,6,3,4,"Pre"
"3743","SI237",70,6,3,4,-3,-2,"Pre"
"3744","SI237",71,5,7,5,2,0,"Pre"
"3745","SI237",72,3,3,3,0,0,"Pre"
"3746","SI237",73,2,5,3,3,1,"Pre"
"3747","SI237",74,6,6,7,0,1,"Pre"
"3748","SI237",75,5,8,7,3,2,"Pre"
"3749","SI237",76,4,4,4,0,0,"Pre"
"3750","SI237",77,6,6,5,0,-1,"Pre"
"3751","SI237",78,3,1,3,-2,0,"Pre"
"3752","SI237",79,7,4,6,-3,-1,"Pre"
"3753","SI237",80,6,6,5,0,-1,"Pre"
"3754","SI237",81,7,5,6,-2,-1,"Pre"
"3755","SI237",82,7,4,7,-3,0,"Pre"
"3756","SI237",83,6,4,6,-2,0,"Pre"
"3757","SI237",84,3,6,3,3,0,"Pre"
"3758","SI237",85,6,8,3,2,-3,"Pre"
"3759","SI237",86,4,6,3,2,-1,"Pre"
"3760","SI237",87,6,3,4,-3,-2,"Pre"
"3761","SI237",88,6,3,7,-3,1,"Pre"
"3762","SI237",89,3,5,4,2,1,"Pre"
"3763","SI237",90,6,8,4,2,-2,"Pre"
"3764","SI237",91,6,6,4,0,-2,"Pre"
"3765","SI237",92,3,5,3,2,0,"Pre"
"3766","SI237",93,8,8,6,0,-2,"Pre"
"3767","SI237",94,4,2,7,-2,3,"Pre"
"3768","SI237",95,3,5,6,2,3,"Pre"
"3769","SI237",96,4,4,6,0,2,"Pre"
"3770","SI237",97,4,4,7,0,3,"Pre"
"3771","SI237",98,2,2,3,0,1,"Pre"
"3772","SI237",99,5,5,3,0,-2,"Pre"
"3773","SI237",100,6,3,6,-3,0,"Pre"
"3774","SI237",101,4,6,3,2,-1,"Pre"
"3775","SI237",102,5,2,6,-3,1,"Pre"
"3776","SI237",103,4,1,3,-3,-1,"Pre"
"3777","SI237",104,2,5,2,3,0,"Pre"
"3778","SI237",105,6,8,6,2,0,"Pre"
"3779","SI237",106,2,5,5,3,3,"Pre"
"3780","SI237",107,6,4,6,-2,0,"Pre"
"3781","SI237",108,2,4,3,2,1,"Pre"
"3782","SI237",109,7,7,3,0,-4,"Pre"
"3783","SI237",110,3,3,3,0,0,"Pre"
"3784","SI237",111,6,4,7,-2,1,"Pre"
"3785","SI237",112,3,1,6,-2,3,"Pre"
"3786","SI237",113,6,3,6,-3,0,"Pre"
"3787","SI237",114,6,6,3,0,-3,"Pre"
"3788","SI237",115,2,2,1,0,-1,"Pre"
"3789","SI237",116,3,6,3,3,0,"Pre"
"3790","SI237",117,7,4,7,-3,0,"Pre"
"3791","SI237",118,3,1,3,-2,0,"Pre"
"3792","SI237",119,6,8,3,2,-3,"Pre"
"3793","SI237",120,3,1,2,-2,-1,"Pre"
"3794","SI237",121,2,5,5,3,3,"Pre"
"3795","SI237",122,6,6,3,0,-3,"Pre"
"3796","SI237",123,4,7,6,3,2,"Pre"
"3797","SI237",124,6,6,7,0,1,"Pre"
"3798","SI237",125,2,5,6,3,4,"Pre"
"3799","SI237",126,3,5,2,2,-1,"Pre"
"3800","SI237",127,6,6,5,0,-1,"Pre"
"3801","SI237",128,6,4,6,-2,0,"Pre"
"3802","SI237",129,6,4,6,-2,0,"Pre"
"3803","SI237",130,7,5,3,-2,-4,"Pre"
"3804","SI237",131,3,3,2,0,-1,"Pre"
"3805","SI237",132,7,5,6,-2,-1,"Pre"
"3806","SI237",133,3,6,4,3,1,"Pre"
"3807","SI237",134,4,1,6,-3,2,"Pre"
"3808","SI237",135,6,3,6,-3,0,"Pre"
"3809","SI237",136,3,3,3,0,0,"Pre"
"3810","SI237",137,5,8,6,3,1,"Pre"
"3811","SI237",138,3,6,3,3,0,"Pre"
"3812","SI237",139,4,4,2,0,-2,"Pre"
"3813","SI237",140,4,7,6,3,2,"Pre"
"3814","SI237",141,5,3,2,-2,-3,"Pre"
"3815","SI237",142,3,6,6,3,3,"Pre"
"3816","SI237",143,3,5,2,2,-1,"Pre"
"3817","SI237",144,6,3,6,-3,0,"Pre"
"3818","SI237",145,3,3,4,0,1,"Pre"
"3819","SI237",146,4,7,3,3,-1,"Pre"
"3820","SI237",147,6,3,6,-3,0,"Pre"
"3821","SI237",148,4,2,6,-2,2,"Pre"
"3822","SI237",149,3,3,3,0,0,"Pre"
"3823","SI237",150,6,8,2,2,-4,"Pre"
"3824","SI237",151,3,3,4,0,1,"Pre"
"3825","SI237",152,5,5,6,0,1,"Pre"
"3826","SI238",0,3,5,6,2,3,"Pre"
"3827","SI238",1,5,5,5,0,0,"Pre"
"3828","SI238",2,2,2,5,0,3,"Pre"
"3829","SI238",3,5,8,5,3,0,"Pre"
"3830","SI238",4,7,4,6,-3,-1,"Pre"
"3831","SI238",5,5,2,6,-3,1,"Pre"
"3832","SI238",6,3,3,4,0,1,"Pre"
"3833","SI238",7,3,1,6,-2,3,"Pre"
"3834","SI238",8,6,6,4,0,-2,"Pre"
"3835","SI238",9,6,6,5,0,-1,"Pre"
"3836","SI238",10,4,7,6,3,2,"Pre"
"3837","SI238",11,5,8,5,3,0,"Pre"
"3838","SI238",12,6,6,6,0,0,"Pre"
"3839","SI238",13,3,3,6,0,3,"Pre"
"3840","SI238",14,4,7,5,3,1,"Pre"
"3841","SI238",15,5,8,4,3,-1,"Pre"
"3842","SI238",16,4,4,6,0,2,"Pre"
"3843","SI238",17,4,7,5,3,1,"Pre"
"3844","SI238",18,6,6,4,0,-2,"Pre"
"3845","SI238",19,6,3,6,-3,0,"Pre"
"3846","SI238",20,6,8,6,2,0,"Pre"
"3847","SI238",21,4,2,6,-2,2,"Pre"
"3848","SI238",22,7,7,6,0,-1,"Pre"
"3849","SI238",23,6,4,5,-2,-1,"Pre"
"3850","SI238",24,5,8,6,3,1,"Pre"
"3851","SI238",25,6,6,5,0,-1,"Pre"
"3852","SI238",26,6,6,6,0,0,"Pre"
"3853","SI238",27,5,5,5,0,0,"Pre"
"3854","SI238",28,5,2,3,-3,-2,"Pre"
"3855","SI238",29,6,3,6,-3,0,"Pre"
"3856","SI238",30,4,4,5,0,1,"Pre"
"3857","SI238",31,4,4,5,0,1,"Pre"
"3858","SI238",32,5,3,6,-2,1,"Pre"
"3859","SI238",33,5,8,5,3,0,"Pre"
"3860","SI238",34,4,2,4,-2,0,"Pre"
"3861","SI238",35,6,3,7,-3,1,"Pre"
"3862","SI238",36,3,3,4,0,1,"Pre"
"3863","SI238",37,5,5,5,0,0,"Pre"
"3864","SI238",38,5,8,4,3,-1,"Pre"
"3865","SI238",39,6,3,5,-3,-1,"Pre"
"3866","SI238",40,5,2,5,-3,0,"Pre"
"3867","SI238",41,6,6,6,0,0,"Pre"
"3868","SI238",42,7,7,6,0,-1,"Pre"
"3869","SI238",43,6,8,5,2,-1,"Pre"
"3870","SI238",44,3,3,4,0,1,"Pre"
"3871","SI238",45,5,7,6,2,1,"Pre"
"3872","SI238",46,5,7,6,2,1,"Pre"
"3873","SI238",47,6,8,6,2,0,"Pre"
"3874","SI238",48,6,3,5,-3,-1,"Pre"
"3875","SI238",49,5,5,6,0,1,"Pre"
"3876","SI238",50,4,2,6,-2,2,"Pre"
"3877","SI238",51,3,5,4,2,1,"Pre"
"3878","SI238",52,5,3,5,-2,0,"Pre"
"3879","SI238",53,3,5,6,2,3,"Pre"
"3880","SI238",54,4,2,5,-2,1,"Pre"
"3881","SI238",55,6,4,4,-2,-2,"Pre"
"3882","SI238",56,7,4,6,-3,-1,"Pre"
"3883","SI238",57,3,3,4,0,1,"Pre"
"3884","SI238",58,6,3,6,-3,0,"Pre"
"3885","SI238",59,3,3,5,0,2,"Pre"
"3886","SI238",60,5,5,4,0,-1,"Pre"
"3887","SI238",61,3,1,5,-2,2,"Pre"
"3888","SI238",62,3,6,3,3,0,"Pre"
"3889","SI238",63,3,6,6,3,3,"Pre"
"3890","SI238",64,5,8,4,3,-1,"Pre"
"3891","SI238",65,5,5,5,0,0,"Pre"
"3892","SI238",66,4,4,5,0,1,"Pre"
"3893","SI238",67,4,4,5,0,1,"Pre"
"3894","SI238",68,3,5,3,2,0,"Pre"
"3895","SI238",69,6,4,6,-2,0,"Pre"
"3896","SI238",70,6,6,6,0,0,"Pre"
"3897","SI238",71,7,7,4,0,-3,"Pre"
"3898","SI238",72,4,2,6,-2,2,"Pre"
"3899","SI238",73,5,2,4,-3,-1,"Pre"
"3900","SI238",74,7,7,4,0,-3,"Pre"
"3901","SI238",75,6,3,7,-3,1,"Pre"
"3902","SI238",76,4,4,3,0,-1,"Pre"
"3903","SI238",77,5,2,5,-3,0,"Pre"
"3904","SI238",78,4,6,3,2,-1,"Pre"
"3905","SI238",79,4,4,5,0,1,"Pre"
"3906","SI238",80,3,6,3,3,0,"Pre"
"3907","SI238",81,5,3,4,-2,-1,"Pre"
"3908","SI238",82,6,8,6,2,0,"Pre"
"3909","SI238",83,4,7,5,3,1,"Pre"
"3910","SI238",84,5,8,4,3,-1,"Pre"
"3911","SI238",85,4,7,5,3,1,"Pre"
"3912","SI238",86,4,4,5,0,1,"Pre"
"3913","SI238",87,6,8,5,2,-1,"Pre"
"3914","SI238",88,6,6,6,0,0,"Pre"
"3915","SI238",89,5,8,4,3,-1,"Pre"
"3916","SI238",90,4,2,6,-2,2,"Pre"
"3917","SI238",91,4,6,6,2,2,"Pre"
"3918","SI238",92,4,1,3,-3,-1,"Pre"
"3919","SI238",93,3,6,5,3,2,"Pre"
"3920","SI238",94,6,8,5,2,-1,"Pre"
"3921","SI238",95,5,5,5,0,0,"Pre"
"3922","SI238",96,3,6,3,3,0,"Pre"
"3923","SI238",97,7,7,6,0,-1,"Pre"
"3924","SI238",98,4,4,3,0,-1,"Pre"
"3925","SI238",99,4,2,6,-2,2,"Pre"
"3926","SI238",100,4,4,3,0,-1,"Pre"
"3927","SI238",101,5,8,2,3,-3,"Pre"
"3928","SI238",102,5,7,6,2,1,"Pre"
"3929","SI238",103,6,4,5,-2,-1,"Pre"
"3930","SI238",104,5,5,4,0,-1,"Pre"
"3931","SI238",105,6,4,6,-2,0,"Pre"
"3932","SI238",106,3,3,3,0,0,"Pre"
"3933","SI238",107,6,6,6,0,0,"Pre"
"3934","SI238",108,6,8,5,2,-1,"Pre"
"3935","SI238",109,4,6,6,2,2,"Pre"
"3936","SI238",110,3,6,3,3,0,"Pre"
"3937","SI238",111,7,5,6,-2,-1,"Pre"
"3938","SI238",112,6,3,6,-3,0,"Pre"
"3939","SI238",113,5,5,6,0,1,"Pre"
"3940","SI238",114,6,4,4,-2,-2,"Pre"
"3941","SI238",115,3,3,3,0,0,"Pre"
"3942","SI238",116,6,3,5,-3,-1,"Pre"
"3943","SI238",117,6,4,5,-2,-1,"Pre"
"3944","SI238",118,4,2,4,-2,0,"Pre"
"3945","SI238",119,5,8,5,3,0,"Pre"
"3946","SI238",120,3,5,3,2,0,"Pre"
"3947","SI238",121,6,6,6,0,0,"Pre"
"3948","SI238",122,5,3,6,-2,1,"Pre"
"3949","SI238",123,6,6,6,0,0,"Pre"
"3950","SI238",124,6,6,5,0,-1,"Pre"
"3951","SI238",125,2,4,4,2,2,"Pre"
"3952","SI238",126,4,4,4,0,0,"Pre"
"3953","SI238",127,6,4,5,-2,-1,"Pre"
"3954","SI238",128,4,6,3,2,-1,"Pre"
"3955","SI238",129,5,7,6,2,1,"Pre"
"3956","SI238",130,5,2,4,-3,-1,"Pre"
"3957","SI238",131,6,3,5,-3,-1,"Pre"
"3958","SI238",132,7,4,6,-3,-1,"Pre"
"3959","SI238",133,5,2,6,-3,1,"Pre"
"3960","SI238",134,4,1,5,-3,1,"Pre"
"3961","SI238",135,5,8,5,3,0,"Pre"
"3962","SI238",136,6,8,6,2,0,"Pre"
"3963","SI238",137,3,6,5,3,2,"Pre"
"3964","SI238",138,3,6,4,3,1,"Pre"
"3965","SI238",139,5,5,3,0,-2,"Pre"
"3966","SI238",140,4,2,5,-2,1,"Pre"
"3967","SI238",141,3,3,3,0,0,"Pre"
"3968","SI238",142,3,1,5,-2,2,"Pre"
"3969","SI238",143,3,5,5,2,2,"Pre"
"3970","SI238",144,5,5,4,0,-1,"Pre"
"3971","SI238",145,3,3,4,0,1,"Pre"
"3972","SI238",146,6,6,7,0,1,"Pre"
"3973","SI238",147,5,3,5,-2,0,"Pre"
"3974","SI238",148,5,8,7,3,2,"Pre"
"3975","SI238",149,5,2,5,-3,0,"Pre"
"3976","SI238",150,6,3,6,-3,0,"Pre"
"3977","SI238",151,4,6,4,2,0,"Pre"
"3978","SI238",152,5,7,4,2,-1,"Pre"
"3979","SI239",0,6,6,8,0,2,"Pre"
"3980","SI239",1,7,5,8,-2,1,"Pre"
"3981","SI239",2,7,7,8,0,1,"Pre"
"3982","SI239",3,3,3,4,0,1,"Pre"
"3983","SI239",4,8,5,5,-3,-3,"Pre"
"3984","SI239",5,5,3,6,-2,1,"Pre"
"3985","SI239",6,8,8,7,0,-1,"Pre"
"3986","SI239",7,7,7,5,0,-2,"Pre"
"3987","SI239",8,6,6,7,0,1,"Pre"
"3988","SI239",9,7,7,8,0,1,"Pre"
"3989","SI239",10,7,4,7,-3,0,"Pre"
"3990","SI239",11,7,4,4,-3,-3,"Pre"
"3991","SI239",12,4,4,4,0,0,"Pre"
"3992","SI239",13,5,7,1,2,-4,"Pre"
"3993","SI239",14,6,6,7,0,1,"Pre"
"3994","SI239",15,8,6,7,-2,-1,"Pre"
"3995","SI239",16,8,5,7,-3,-1,"Pre"
"3996","SI239",17,8,8,4,0,-4,"Pre"
"3997","SI239",18,6,3,2,-3,-4,"Pre"
"3998","SI239",19,1,3,3,2,2,"Pre"
"3999","SI239",20,4,2,3,-2,-1,"Pre"
"4000","SI239",21,3,3,7,0,4,"Pre"
"4001","SI239",22,1,3,4,2,3,"Pre"
"4002","SI239",23,5,5,6,0,1,"Pre"
"4003","SI239",24,6,4,5,-2,-1,"Pre"
"4004","SI239",25,4,7,7,3,3,"Pre"
"4005","SI239",26,1,4,7,3,6,"Pre"
"4006","SI239",27,1,3,4,2,3,"Pre"
"4007","SI239",28,3,5,3,2,0,"Pre"
"4008","SI239",29,4,1,6,-3,2,"Pre"
"4009","SI239",30,7,4,7,-3,0,"Pre"
"4010","SI239",31,1,4,6,3,5,"Pre"
"4011","SI239",32,6,8,7,2,1,"Pre"
"4012","SI239",33,6,8,7,2,1,"Pre"
"4013","SI239",34,7,4,8,-3,1,"Pre"
"4014","SI239",35,7,7,8,0,1,"Pre"
"4015","SI239",36,3,1,5,-2,2,"Pre"
"4016","SI239",37,5,5,5,0,0,"Pre"
"4017","SI239",38,1,3,4,2,3,"Pre"
"4018","SI239",39,6,3,8,-3,2,"Pre"
"4019","SI239",40,1,3,2,2,1,"Pre"
"4020","SI239",41,7,4,3,-3,-4,"Pre"
"4021","SI239",42,3,6,2,3,-1,"Pre"
"4022","SI239",43,8,8,6,0,-2,"Pre"
"4023","SI239",44,3,6,3,3,0,"Pre"
"4024","SI239",45,6,8,6,2,0,"Pre"
"4025","SI239",46,2,2,5,0,3,"Pre"
"4026","SI239",47,7,5,7,-2,0,"Pre"
"4027","SI239",48,3,1,3,-2,0,"Pre"
"4028","SI239",49,3,1,8,-2,5,"Pre"
"4029","SI239",50,4,6,1,2,-3,"Pre"
"4030","SI239",51,2,2,7,0,5,"Pre"
"4031","SI239",52,4,4,5,0,1,"Pre"
"4032","SI239",53,5,2,5,-3,0,"Pre"
"4033","SI239",54,3,3,4,0,1,"Pre"
"4034","SI239",55,8,5,7,-3,-1,"Pre"
"4035","SI239",56,5,8,4,3,-1,"Pre"
"4036","SI239",57,1,1,2,0,1,"Pre"
"4037","SI239",58,8,8,8,0,0,"Pre"
"4038","SI239",59,8,8,8,0,0,"Pre"
"4039","SI239",60,6,3,8,-3,2,"Pre"
"4040","SI239",61,6,6,2,0,-4,"Pre"
"4041","SI239",62,6,4,5,-2,-1,"Pre"
"4042","SI239",63,4,7,4,3,0,"Pre"
"4043","SI239",64,3,3,5,0,2,"Pre"
"4044","SI239",65,8,6,8,-2,0,"Pre"
"4045","SI239",66,5,8,5,3,0,"Pre"
"4046","SI239",67,4,4,1,0,-3,"Pre"
"4047","SI239",68,4,2,4,-2,0,"Pre"
"4048","SI239",69,7,7,8,0,1,"Pre"
"4049","SI239",70,7,4,7,-3,0,"Pre"
"4050","SI239",71,7,7,5,0,-2,"Pre"
"4051","SI239",72,5,8,3,3,-2,"Pre"
"4052","SI239",73,2,5,8,3,6,"Pre"
"4053","SI239",74,4,2,1,-2,-3,"Pre"
"4054","SI239",75,3,3,6,0,3,"Pre"
"4055","SI239",76,3,6,7,3,4,"Pre"
"4056","SI239",77,4,6,3,2,-1,"Pre"
"4057","SI239",78,2,2,3,0,1,"Pre"
"4058","SI239",79,8,8,8,0,0,"Pre"
"4059","SI239",80,3,6,6,3,3,"Pre"
"4060","SI239",81,2,5,7,3,5,"Pre"
"4061","SI239",82,5,2,5,-3,0,"Pre"
"4062","SI239",83,7,7,7,0,0,"Pre"
"4063","SI239",84,8,6,8,-2,0,"Pre"
"4064","SI239",85,5,8,3,3,-2,"Pre"
"4065","SI239",86,5,8,8,3,3,"Pre"
"4066","SI239",87,7,4,8,-3,1,"Pre"
"4067","SI239",88,5,3,8,-2,3,"Pre"
"4068","SI239",89,3,1,6,-2,3,"Pre"
"4069","SI239",90,4,4,5,0,1,"Pre"
"4070","SI239",91,6,6,5,0,-1,"Pre"
"4071","SI239",92,7,4,5,-3,-2,"Pre"
"4072","SI239",93,6,4,7,-2,1,"Pre"
"4073","SI239",94,3,5,7,2,4,"Pre"
"4074","SI239",95,4,1,5,-3,1,"Pre"
"4075","SI239",96,4,6,2,2,-2,"Pre"
"4076","SI239",97,4,4,8,0,4,"Pre"
"4077","SI239",98,8,6,2,-2,-6,"Pre"
"4078","SI239",99,2,4,4,2,2,"Pre"
"4079","SI239",100,3,5,4,2,1,"Pre"
"4080","SI239",101,4,2,3,-2,-1,"Pre"
"4081","SI239",102,3,6,5,3,2,"Pre"
"4082","SI239",103,7,4,8,-3,1,"Pre"
"4083","SI239",104,5,8,8,3,3,"Pre"
"4084","SI239",105,6,6,5,0,-1,"Pre"
"4085","SI239",106,5,8,3,3,-2,"Pre"
"4086","SI239",107,7,4,8,-3,1,"Pre"
"4087","SI239",108,6,4,6,-2,0,"Pre"
"4088","SI239",109,6,8,7,2,1,"Pre"
"4089","SI239",110,7,7,5,0,-2,"Pre"
"4090","SI239",111,4,1,5,-3,1,"Pre"
"4091","SI239",112,7,7,5,0,-2,"Pre"
"4092","SI239",113,3,5,1,2,-2,"Pre"
"4093","SI239",114,7,7,6,0,-1,"Pre"
"4094","SI239",115,3,6,1,3,-2,"Pre"
"4095","SI239",116,5,8,6,3,1,"Pre"
"4096","SI239",117,4,4,6,0,2,"Pre"
"4097","SI239",118,6,3,5,-3,-1,"Pre"
"4098","SI239",119,1,1,6,0,5,"Pre"
"4099","SI239",120,4,6,4,2,0,"Pre"
"4100","SI239",121,6,8,5,2,-1,"Pre"
"4101","SI239",122,8,8,7,0,-1,"Pre"
"4102","SI239",123,5,8,8,3,3,"Pre"
"4103","SI239",124,4,7,7,3,3,"Pre"
"4104","SI239",125,7,5,7,-2,0,"Pre"
"4105","SI239",126,7,7,4,0,-3,"Pre"
"4106","SI239",127,5,5,5,0,0,"Pre"
"4107","SI239",128,7,7,5,0,-2,"Pre"
"4108","SI239",129,6,3,4,-3,-2,"Pre"
"4109","SI239",130,4,1,4,-3,0,"Pre"
"4110","SI239",131,7,5,7,-2,0,"Pre"
"4111","SI239",132,7,5,4,-2,-3,"Pre"
"4112","SI239",133,4,6,3,2,-1,"Pre"
"4113","SI239",134,5,7,5,2,0,"Pre"
"4114","SI239",135,1,4,5,3,4,"Pre"
"4115","SI239",136,4,6,7,2,3,"Pre"
"4116","SI239",137,4,4,5,0,1,"Pre"
"4117","SI239",138,4,2,3,-2,-1,"Pre"
"4118","SI239",139,1,1,3,0,2,"Pre"
"4119","SI239",140,2,5,7,3,5,"Pre"
"4120","SI239",141,7,7,6,0,-1,"Pre"
"4121","SI239",142,5,7,8,2,3,"Pre"
"4122","SI239",143,7,5,3,-2,-4,"Pre"
"4123","SI239",144,6,3,1,-3,-5,"Pre"
"4124","SI239",145,8,8,4,0,-4,"Pre"
"4125","SI239",146,3,5,6,2,3,"Pre"
"4126","SI239",147,5,8,4,3,-1,"Pre"
"4127","SI239",148,4,4,4,0,0,"Pre"
"4128","SI239",149,6,6,6,0,0,"Pre"
"4129","SI239",150,6,6,2,0,-4,"Pre"
"4130","SI239",151,4,7,6,3,2,"Pre"
"4131","SI239",152,7,5,7,-2,0,"Pre"
"4132","SI240",0,3,3,6,0,3,"Pre"
"4133","SI240",1,8,5,8,-3,0,"Pre"
"4134","SI240",2,7,7,3,0,-4,"Pre"
"4135","SI240",3,7,7,3,0,-4,"Pre"
"4136","SI240",4,4,4,6,0,2,"Pre"
"4137","SI240",5,6,8,6,2,0,"Pre"
"4138","SI240",6,4,1,5,-3,1,"Pre"
"4139","SI240",7,7,5,7,-2,0,"Pre"
"4140","SI240",8,3,3,6,0,3,"Pre"
"4141","SI240",9,3,6,3,3,0,"Pre"
"4142","SI240",10,5,7,6,2,1,"Pre"
"4143","SI240",11,7,7,4,0,-3,"Pre"
"4144","SI240",12,6,6,3,0,-3,"Pre"
"4145","SI240",13,4,6,8,2,4,"Pre"
"4146","SI240",14,6,3,5,-3,-1,"Pre"
"4147","SI240",15,7,4,4,-3,-3,"Pre"
"4148","SI240",16,6,4,6,-2,0,"Pre"
"4149","SI240",17,4,2,5,-2,1,"Pre"
"4150","SI240",18,3,3,7,0,4,"Pre"
"4151","SI240",19,3,1,5,-2,2,"Pre"
"4152","SI240",20,7,7,8,0,1,"Pre"
"4153","SI240",21,6,3,4,-3,-2,"Pre"
"4154","SI240",22,7,7,5,0,-2,"Pre"
"4155","SI240",23,3,3,4,0,1,"Pre"
"4156","SI240",24,7,5,6,-2,-1,"Pre"
"4157","SI240",25,7,5,4,-2,-3,"Pre"
"4158","SI240",26,2,2,2,0,0,"Pre"
"4159","SI240",27,2,4,3,2,1,"Pre"
"4160","SI240",28,3,5,3,2,0,"Pre"
"4161","SI240",29,8,8,6,0,-2,"Pre"
"4162","SI240",30,4,4,7,0,3,"Pre"
"4163","SI240",31,8,5,4,-3,-4,"Pre"
"4164","SI240",32,5,2,3,-3,-2,"Pre"
"4165","SI240",33,6,6,1,0,-5,"Pre"
"4166","SI240",34,3,3,4,0,1,"Pre"
"4167","SI240",35,3,5,6,2,3,"Pre"
"4168","SI240",36,3,5,6,2,3,"Pre"
"4169","SI240",37,7,4,5,-3,-2,"Pre"
"4170","SI240",38,1,4,2,3,1,"Pre"
"4171","SI240",39,8,5,5,-3,-3,"Pre"
"4172","SI240",40,7,7,4,0,-3,"Pre"
"4173","SI240",41,4,1,6,-3,2,"Pre"
"4174","SI240",42,6,8,2,2,-4,"Pre"
"4175","SI240",43,6,6,6,0,0,"Pre"
"4176","SI240",44,2,4,3,2,1,"Pre"
"4177","SI240",45,6,4,7,-2,1,"Pre"
"4178","SI240",46,5,2,6,-3,1,"Pre"
"4179","SI240",47,3,5,2,2,-1,"Pre"
"4180","SI240",48,6,6,5,0,-1,"Pre"
"4181","SI240",49,6,3,3,-3,-3,"Pre"
"4182","SI240",50,2,4,7,2,5,"Pre"
"4183","SI240",51,3,1,6,-2,3,"Pre"
"4184","SI240",52,6,8,3,2,-3,"Pre"
"4185","SI240",53,8,8,3,0,-5,"Pre"
"4186","SI240",54,5,5,2,0,-3,"Pre"
"4187","SI240",55,7,7,8,0,1,"Pre"
"4188","SI240",56,6,8,7,2,1,"Pre"
"4189","SI240",57,7,4,5,-3,-2,"Pre"
"4190","SI240",58,4,1,2,-3,-2,"Pre"
"4191","SI240",59,6,4,6,-2,0,"Pre"
"4192","SI240",60,3,5,2,2,-1,"Pre"
"4193","SI240",61,5,7,7,2,2,"Pre"
"4194","SI240",62,5,5,7,0,2,"Pre"
"4195","SI240",63,3,1,5,-2,2,"Pre"
